title,age,gender,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
6,36,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
43,36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50,36,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
35,36,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
92,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
94,36,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
88,36,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
58,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93,36,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95,36,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,36,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,36,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
81,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,20,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
59,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
99,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
92,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
94,20,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
71,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
83,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
46,20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
17,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70,20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,20,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
76,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7,20,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
50,20,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
96,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
76,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,26,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,26,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,26,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
84,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,42,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55,42,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,42,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
32,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
84,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,48,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
45,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,62,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,62,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
22,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
57,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,27,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
64,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
32,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,39,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
50,39,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,39,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55,39,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,39,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
98,39,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
78,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,39,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,25,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
59,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,38,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
98,38,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,39,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,39,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
41,39,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
97,39,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40,32,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
84,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,26,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16,26,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
88,26,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
76,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,39,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,39,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
97,39,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
50,25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
88,25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,25,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
36,42,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,42,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,42,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,42,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
88,42,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25,42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
95,42,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
86,42,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
31,42,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70,42,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
98,47,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,18,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
76,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24,18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,18,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50,18,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
92,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23,18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,18,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
88,18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
59,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
43,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
92,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
92,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
98,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70,17,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,60,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,60,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,60,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50,60,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
55,60,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
97,60,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
58,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
98,60,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,60,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80,70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31,70,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,56,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
87,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
98,56,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,50,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,50,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
41,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
92,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
98,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
